사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2015048,2014,보행노인,30200002,대전광역시 유성구2,대전광역시 유성구 봉명동(은성다방 부근),3,3,0,2,1,0,36.35496487,127.33395475,"{""type"":""Polygon"",""coordinates"":[[[127.3355304,36.3562393],[127.3351927,36.3564635],[127.3348075,36.35663],[127.3343895,36.3567326],[127.3339548,36.3567672],[127.33352,36.3567326],[127.333102,36.35663],[127.3327168,36.3564635],[127.3323791,36.3562393],[127.332102,36.3559662],[127.3318961,36.3556546],[127.3317693,36.3553165],[127.3317265,36.3549648],[127.3317694,36.3546132],[127.3318962,36.3542751],[127.3321021,36.3539635],[127.3323792,36.3536904],[127.3327168,36.3534663],[127.3331021,36.3532997],[127.3335201,36.3531971],[127.3339548,36.3531625],[127.3343894,36.3531971],[127.3348074,36.3532997],[127.3351927,36.3534663],[127.3355303,36.3536904],[127.3358074,36.3539635],[127.3360133,36.3542751],[127.3361401,36.3546132],[127.336183,36.3549648],[127.3361402,36.3553165],[127.3360134,36.3556546],[127.3358075,36.3559662],[127.3355304,36.3562393]]]}",2023-01-25
2015048,2014,보행노인,30230001,대전광역시 대덕구1,대전광역시 대덕구 오정동(오정사거리 부근),3,3,0,2,0,1,36.35822088,127.41385376,"{""type"":""Polygon"",""coordinates"":[[[127.4154294,36.3594953],[127.4150918,36.3597195],[127.4147065,36.359886],[127.4142885,36.3599886],[127.4138538,36.3600232],[127.413419,36.3599886],[127.413001,36.359886],[127.4126158,36.3597195],[127.4122781,36.3594953],[127.412001,36.3592222],[127.4117951,36.3589106],[127.4116683,36.3585725],[127.4116255,36.3582209],[127.4116683,36.3578692],[127.4117951,36.3575311],[127.412001,36.3572195],[127.4122781,36.3569464],[127.4126158,36.3567223],[127.413001,36.3565557],[127.413419,36.3564531],[127.4138538,36.3564185],[127.4142885,36.3564531],[127.4147065,36.3565557],[127.4150917,36.3567223],[127.4154294,36.3569464],[127.4157065,36.3572195],[127.4159124,36.3575311],[127.4160392,36.3578692],[127.4160821,36.3582209],[127.4160393,36.3585725],[127.4159125,36.3589106],[127.4157066,36.3592222],[127.4154294,36.3594953]]]}",2023-01-25
2015048,2014,보행노인,30230002,대전광역시 대덕구2,대전광역시 대덕구 덕암동(천섬냉동기계 부근),2,2,2,0,0,0,36.43981498,127.42372568,"{""type"":""Polygon"",""coordinates"":[[[127.425303,36.4410894],[127.424965,36.4413136],[127.4245793,36.4414801],[127.4241609,36.4415827],[127.4237257,36.4416173],[127.4232905,36.4415827],[127.422872,36.4414801],[127.4224864,36.4413136],[127.4221484,36.4410894],[127.4218709,36.4408163],[127.4216648,36.4405047],[127.4215379,36.4401666],[127.421495,36.439815],[127.4215379,36.4394633],[127.4216649,36.4391252],[127.421871,36.4388136],[127.4221484,36.4385405],[127.4224864,36.4383164],[127.4228721,36.4381498],[127.4232905,36.4380473],[127.4237257,36.4380126],[127.4241608,36.4380473],[127.4245793,36.4381498],[127.4249649,36.4383164],[127.425303,36.4385405],[127.4255804,36.4388136],[127.4257865,36.4391252],[127.4259134,36.4394633],[127.4259563,36.439815],[127.4259135,36.4401666],[127.4257865,36.4405047],[127.4255804,36.4408163],[127.425303,36.4410894]]]}",2023-01-25
2015049,2014,보행어린이,30110001,대전광역시 동구1,대전광역시 동구 대동(대동지하차도 부근),5,7,0,2,5,0,36.32806932,127.44487,"{""type"":""Polygon"",""coordinates"":[[[127.4464451,36.3293438],[127.4461075,36.3295679],[127.4457224,36.3297345],[127.4453046,36.3298371],[127.44487,36.3298717],[127.4444354,36.3298371],[127.4440176,36.3297345],[127.4436325,36.3295679],[127.4432949,36.3293438],[127.4430179,36.3290706],[127.4428121,36.328759],[127.4426853,36.3284209],[127.4426425,36.3280693],[127.4426854,36.3277177],[127.4428121,36.3273796],[127.443018,36.327068],[127.443295,36.3267948],[127.4436325,36.3265707],[127.4440176,36.3264041],[127.4444355,36.3263016],[127.44487,36.3262669],[127.4453045,36.3263016],[127.4457224,36.3264041],[127.4461075,36.3265707],[127.446445,36.3267948],[127.446722,36.327068],[127.4469279,36.3273796],[127.4470546,36.3277177],[127.4470975,36.3280693],[127.4470547,36.3284209],[127.4469279,36.328759],[127.4467221,36.3290706],[127.4464451,36.3293438]]]}",2023-01-25
2015049,2014,보행어린이,30230001,대전광역시 대덕구1,대전광역시 대덕구 법동(민들레의원 부근),4,5,0,1,4,0,36.37054932,127.42750277,"{""type"":""Polygon"",""coordinates"":[[[127.4290787,36.3718238],[127.428741,36.3720479],[127.4283557,36.3722145],[127.4279376,36.372317],[127.4275028,36.3723517],[127.427068,36.372317],[127.4266499,36.3722145],[127.4262646,36.3720479],[127.4259268,36.3718238],[127.4256497,36.3715506],[127.4254437,36.371239],[127.4253169,36.3709009],[127.4252741,36.3705493],[127.4253169,36.3701977],[127.4254438,36.3698596],[127.4256497,36.369548],[127.4259269,36.3692749],[127.4262646,36.3690507],[127.4266499,36.3688842],[127.427068,36.3687816],[127.4275028,36.368747],[127.4279375,36.3687816],[127.4283556,36.3688842],[127.4287409,36.3690507],[127.4290786,36.3692749],[127.4293558,36.369548],[127.4295618,36.3698596],[127.4296886,36.3701977],[127.4297314,36.3705493],[127.4296886,36.3709009],[127.4295618,36.371239],[127.4293559,36.3715506],[127.4290787,36.3718238]]]}",2023-01-25
2015049,2014,보행어린이,30230002,대전광역시 대덕구2,대전광역시 대덕구 비래동(오성빌라 부근),3,3,0,0,3,0,36.35589149,127.44813306,"{""type"":""Polygon"",""coordinates"":[[[127.4497087,36.3571659],[127.449371,36.3573901],[127.4489858,36.3575566],[127.4485678,36.3576592],[127.4481331,36.3576938],[127.4476983,36.3576592],[127.4472803,36.3575566],[127.4468951,36.3573901],[127.4465574,36.3571659],[127.4462803,36.3568928],[127.4460744,36.3565812],[127.4459476,36.3562431],[127.4459048,36.3558915],[127.4459476,36.3555398],[127.4460745,36.3552017],[127.4462804,36.3548901],[127.4465575,36.354617],[127.4468951,36.3543929],[127.4472804,36.3542263],[127.4476984,36.3541238],[127.4481331,36.3540891],[127.4485678,36.3541238],[127.4489858,36.3542263],[127.449371,36.3543929],[127.4497086,36.354617],[127.4499858,36.3548901],[127.4501917,36.3552017],[127.4503185,36.3555398],[127.4503613,36.3558915],[127.4503185,36.3562431],[127.4501917,36.3565812],[127.4499858,36.3568928],[127.4497087,36.3571659]]]}",2023-01-25
2016040,2015,스쿨존어린이,30170001,대전광역시 서구1,대전광역시 서구 갈마동(갈마초교 부근),2,2,0,2,0,0,36.35555673,127.36908354,"{""type"":""Polygon"",""coordinates"":[[[127.37177849,36.35555673],[127.3717267,36.35513331],[127.37157335,36.35472616],[127.37132431,36.35435092],[127.37098915,36.35402202],[127.37058077,36.3537521],[127.37011485,36.35355153],[127.3696093,36.35342802],[127.36908354,36.35338632],[127.36855778,36.35342802],[127.36805223,36.35355153],[127.36758631,36.3537521],[127.36717793,36.35402202],[127.36684277,36.35435092],[127.36659373,36.35472616],[127.36644038,36.35513331],[127.36638859,36.35555673],[127.36644038,36.35598015],[127.36659373,36.3563873],[127.36684277,36.35676253],[127.36717793,36.35709141],[127.36758631,36.35736132],[127.36805223,36.35756188],[127.36855778,36.35768539],[127.36908354,36.35772709],[127.3696093,36.35768539],[127.37011485,36.35756188],[127.37058077,36.35736132],[127.37098915,36.35709141],[127.37132431,36.35676253],[127.37157335,36.3563873],[127.3717267,36.35598015],[127.37177849,36.35555673]]]}",2023-01-25
2016044,2015,보행어린이,30110001,대전광역시 동구1,대전광역시 동구 가양동(한밭빌라 부근),4,4,0,2,2,0,36.35358899,127.44740325,"{""type"":""Polygon"",""coordinates"":[[[127.44919988,36.35358899],[127.44916536,36.3533067],[127.44906312,36.35303526],[127.4488971,36.3527851],[127.44867366,36.35256583],[127.44840141,36.35238588],[127.44809079,36.35225216],[127.44775376,36.35216982],[127.44740325,36.35214202],[127.44705275,36.35216982],[127.44671571,36.35225216],[127.4464051,36.35238588],[127.44613284,36.35256583],[127.44590941,36.3527851],[127.44574338,36.35303526],[127.44564114,36.3533067],[127.44560662,36.35358899],[127.44564114,36.35387128],[127.44574338,36.35414272],[127.44590941,36.35439287],[127.44613284,36.35461214],[127.4464051,36.35479208],[127.44671571,36.35492579],[127.44705275,36.35500813],[127.44740325,36.35503594],[127.44775376,36.35500813],[127.44809079,36.35492579],[127.44840141,36.35479208],[127.44867366,36.35461214],[127.4488971,36.35439287],[127.44906312,36.35414272],[127.44916536,36.35387128],[127.44919988,36.35358899]]]}",2023-01-25
2016044,2015,보행어린이,30170001,대전광역시 서구1,대전광역시 서구 가수원동(계룡아파트삼거리 부근),4,5,0,2,3,0,36.30256087,127.35102825,"{""type"":""Polygon"",""coordinates"":[[[127.35282488,36.30256087],[127.35279036,36.3022784],[127.35268812,36.30200678],[127.3525221,36.30175645],[127.35229866,36.30153704],[127.35202641,36.30135697],[127.3517158,36.30122317],[127.35137876,36.30114077],[127.35102825,36.30111295],[127.35067775,36.30114077],[127.35034071,36.30122317],[127.3500301,36.30135697],[127.34975784,36.30153704],[127.34953441,36.30175645],[127.34936838,36.30200678],[127.34926615,36.3022784],[127.34923162,36.30256087],[127.34926615,36.30284334],[127.34936838,36.30311496],[127.34953441,36.30336528],[127.34975784,36.30358469],[127.3500301,36.30376475],[127.35034071,36.30389855],[127.35067775,36.30398094],[127.35102825,36.30400876],[127.35137876,36.30398094],[127.3517158,36.30389855],[127.35202641,36.30376475],[127.35229866,36.30358469],[127.3525221,36.30336528],[127.35268812,36.30311496],[127.35279036,36.30284334],[127.35282488,36.30256087]]]}",2023-01-25
2016044,2015,보행어린이,30170002,대전광역시 서구2,대전광역시 서구 도마동(허치과 부근),4,4,0,0,4,0,36.32257063,127.37030853,"{""type"":""Polygon"",""coordinates"":[[[127.37210516,36.32257063],[127.37207064,36.32228823],[127.3719684,36.32201668],[127.37180237,36.32176641],[127.37157894,36.32154706],[127.37130668,36.32136703],[127.37099607,36.32123327],[127.37065903,36.32115089],[127.37030853,36.32112308],[127.36995802,36.32115089],[127.36962099,36.32123327],[127.36931037,36.32136703],[127.36903812,36.32154706],[127.36881468,36.32176641],[127.36864866,36.32201668],[127.36854642,36.32228823],[127.3685119,36.32257063],[127.36854642,36.32285303],[127.36864866,36.32312457],[127.36881468,36.32337483],[127.36903812,36.32359418],[127.36931037,36.3237742],[127.36962099,36.32390796],[127.36995802,36.32399034],[127.37030853,36.32401815],[127.37065903,36.32399034],[127.37099607,36.32390796],[127.37130668,36.3237742],[127.37157894,36.32359418],[127.37180237,36.32337483],[127.3719684,36.32312457],[127.37207064,36.32285303],[127.37210516,36.32257063]]]}",2023-01-25
2016044,2015,보행어린이,30170003,대전광역시 서구3,대전광역시 서구 괴정동(KT빌라 부근),3,3,1,0,2,0,36.33919066,127.38350806,"{""type"":""Polygon"",""coordinates"":[[[127.38530469,36.33919066],[127.38527017,36.33890832],[127.38516793,36.33863683],[127.3850019,36.33838662],[127.38477847,36.33816731],[127.38450621,36.33798732],[127.3841956,36.33785358],[127.38385856,36.33777123],[127.38350806,36.33774342],[127.38315755,36.33777123],[127.38282052,36.33785358],[127.3825099,36.33798732],[127.38223765,36.33816731],[127.38201421,36.33838662],[127.38184819,36.33863683],[127.38174595,36.33890832],[127.38171143,36.33919066],[127.38174595,36.339473],[127.38184819,36.33974449],[127.38201421,36.33999469],[127.38223765,36.340214],[127.3825099,36.34039397],[127.38282052,36.34052771],[127.38315755,36.34061006],[127.38350806,36.34063787],[127.38385856,36.34061006],[127.3841956,36.34052771],[127.38450621,36.34039397],[127.38477847,36.340214],[127.3850019,36.33999469],[127.38516793,36.33974449],[127.38527017,36.339473],[127.38530469,36.33919066]]]}",2023-01-25
2016044,2015,보행어린이,30170004,대전광역시 서구4,대전광역시 서구 둔산동(크로바사거리 부근),3,4,0,1,3,0,36.35124142,127.39000993,"{""type"":""Polygon"",""coordinates"":[[[127.39180656,36.35124142],[127.39177204,36.35095912],[127.3916698,36.35068767],[127.39150378,36.3504375],[127.39128034,36.35021822],[127.39100809,36.35003827],[127.39069747,36.34990455],[127.39036044,36.3498222],[127.39000993,36.3497944],[127.38965943,36.3498222],[127.38932239,36.34990455],[127.38901178,36.35003827],[127.38873952,36.35021822],[127.38851609,36.3504375],[127.38835006,36.35068767],[127.38824782,36.35095912],[127.3882133,36.35124142],[127.38824782,36.35152371],[127.38835006,36.35179516],[127.38851609,36.35204533],[127.38873952,36.3522646],[127.38901178,36.35244455],[127.38932239,36.35257826],[127.38965943,36.3526606],[127.39000993,36.35268841],[127.39036044,36.3526606],[127.39069747,36.35257826],[127.39100809,36.35244455],[127.39128034,36.3522646],[127.39150378,36.35204533],[127.3916698,36.35179516],[127.39177204,36.35152371],[127.39180656,36.35124142]]]}",2023-01-25
2016146,2015,보행노인,30110001,대전광역시 동구1,대전광역시 동구 정동(대전역네거리 부근),9,10,0,3,7,0,36.33083187,127.43306623,"{""type"":""Polygon"",""coordinates"":[[[127.43486286,36.33083187],[127.43482834,36.3305495],[127.4347261,36.33027798],[127.43456008,36.33002775],[127.43433664,36.32980841],[127.43406439,36.32962841],[127.43375377,36.32949465],[127.43341674,36.32941229],[127.43306623,36.32938448],[127.43271573,36.32941229],[127.43237869,36.32949465],[127.43206808,36.32962841],[127.43179582,36.32980841],[127.43157239,36.33002775],[127.43140636,36.33027798],[127.43130412,36.3305495],[127.4312696,36.33083187],[127.43130412,36.33111424],[127.43140636,36.33138576],[127.43157239,36.33163599],[127.43179582,36.33185532],[127.43206808,36.33203532],[127.43237869,36.33216907],[127.43271573,36.33225143],[127.43306623,36.33227924],[127.43341674,36.33225143],[127.43375377,36.33216907],[127.43406439,36.33203532],[127.43433664,36.33185532],[127.43456008,36.33163599],[127.4347261,36.33138576],[127.43482834,36.33111424],[127.43486286,36.33083187]]]}",2023-01-25
2016146,2015,보행노인,30110002,대전광역시 동구2,대전광역시 동구 판암동(판암초교입구삼거리 부근),4,6,2,3,1,0,36.3175231,127.46049174,"{""type"":""Polygon"",""coordinates"":[[[127.46228837,36.3175231],[127.46225385,36.31724069],[127.46215161,36.31696912],[127.46198558,36.31671884],[127.46176215,36.31649947],[127.46148989,36.31631943],[127.46117928,36.31618566],[127.46084224,36.31610328],[127.46049174,36.31607546],[127.46014123,36.31610328],[127.4598042,36.31618566],[127.45949358,36.31631943],[127.45922133,36.31649947],[127.45899789,36.31671884],[127.45883187,36.31696912],[127.45872963,36.31724069],[127.45869511,36.3175231],[127.45872963,36.31780552],[127.45883187,36.31807709],[127.45899789,36.31832736],[127.45922133,36.31854673],[127.45949358,36.31872676],[127.4598042,36.31886053],[127.46014123,36.31894291],[127.46049174,36.31897072],[127.46084224,36.31894291],[127.46117928,36.31886053],[127.46148989,36.31872676],[127.46176215,36.31854673],[127.46198558,36.31832736],[127.46215161,36.31807709],[127.46225385,36.31780552],[127.46228837,36.3175231]]]}",2023-01-25
2016146,2015,보행노인,30110003,대전광역시 동구3,대전광역시 동구 용운동(화인종합장식 부근),4,4,0,2,2,0,36.32795157,127.45483159,"{""type"":""Polygon"",""coordinates"":[[[127.45662822,36.32795157],[127.4565937,36.32766918],[127.45649146,36.32739765],[127.45632543,36.32714741],[127.456102,36.32692807],[127.45582974,36.32674806],[127.45551913,36.3266143],[127.45518209,36.32653193],[127.45483159,36.32650412],[127.45448108,36.32653193],[127.45414405,36.3266143],[127.45383343,36.32674806],[127.45356118,36.32692807],[127.45333774,36.32714741],[127.45317172,36.32739765],[127.45306948,36.32766918],[127.45303496,36.32795157],[127.45306948,36.32823395],[127.45317172,36.32850547],[127.45333774,36.32875571],[127.45356118,36.32897505],[127.45383343,36.32915506],[127.45414405,36.32928881],[127.45448108,36.32937118],[127.45483159,36.32939899],[127.45518209,36.32937118],[127.45551913,36.32928881],[127.45582974,36.32915506],[127.456102,36.32897505],[127.45632543,36.32875571],[127.45649146,36.32850547],[127.4565937,36.32823395],[127.45662822,36.32795157]]]}",2023-01-25
2016146,2015,보행노인,30110004,대전광역시 동구4,대전광역시 동구 삼성동(삼성사거리 부근),3,3,0,3,0,0,36.33733258,127.42812748,"{""type"":""Polygon"",""coordinates"":[[[127.42992411,36.33733258],[127.42988959,36.33705023],[127.42978735,36.33677873],[127.42962133,36.33652852],[127.42939789,36.3363092],[127.42912564,36.33612922],[127.42881502,36.33599547],[127.42847799,36.33591311],[127.42812748,36.3358853],[127.42777698,36.33591311],[127.42743994,36.33599547],[127.42712933,36.33612922],[127.42685707,36.3363092],[127.42663364,36.33652852],[127.42646761,36.33677873],[127.42636538,36.33705023],[127.42633085,36.33733258],[127.42636538,36.33761493],[127.42646761,36.33788642],[127.42663364,36.33813663],[127.42685707,36.33835594],[127.42712933,36.33853592],[127.42743994,36.33866966],[127.42777698,36.33875202],[127.42812748,36.33877983],[127.42847799,36.33875202],[127.42881502,36.33866966],[127.42912564,36.33853592],[127.42939789,36.33835594],[127.42962133,36.33813663],[127.42978735,36.33788642],[127.42988959,36.33761493],[127.42992411,36.33733258]]]}",2023-01-25
2016146,2015,보행노인,30110005,대전광역시 동구5,대전광역시 동구 가양동(목원어린이집 부근),3,3,0,2,1,0,36.34722021,127.44034384,"{""type"":""Polygon"",""coordinates"":[[[127.44214047,36.34722021],[127.44210595,36.3469379],[127.44200371,36.34666643],[127.44183769,36.34641625],[127.44161425,36.34619696],[127.441342,36.346017],[127.44103138,36.34588327],[127.44069435,36.34580092],[127.44034384,36.34577312],[127.43999334,36.34580092],[127.4396563,36.34588327],[127.43934569,36.346017],[127.43907343,36.34619696],[127.43885,36.34641625],[127.43868397,36.34666643],[127.43858173,36.3469379],[127.43854721,36.34722021],[127.43858173,36.34750252],[127.43868397,36.34777398],[127.43885,36.34802416],[127.43907343,36.34824344],[127.43934569,36.3484234],[127.4396563,36.34855712],[127.43999334,36.34863947],[127.44034384,36.34866727],[127.44069435,36.34863947],[127.44103138,36.34855712],[127.441342,36.3484234],[127.44161425,36.34824344],[127.44183769,36.34802416],[127.44200371,36.34777398],[127.44210595,36.34750252],[127.44214047,36.34722021]]]}",2023-01-25
2016146,2015,보행노인,30110006,대전광역시 동구6,대전광역시 동구 원동(원동사거리 부근),3,3,0,2,1,0,36.32717493,127.43593343,"{""type"":""Polygon"",""coordinates"":[[[127.43773006,36.32717493],[127.43769554,36.32689255],[127.4375933,36.32662101],[127.43742728,36.32637077],[127.43720384,36.32615142],[127.43693159,36.32597141],[127.43662097,36.32583765],[127.43628394,36.32575528],[127.43593343,36.32572747],[127.43558293,36.32575528],[127.43524589,36.32583765],[127.43493528,36.32597141],[127.43466302,36.32615142],[127.43443959,36.32637077],[127.43427356,36.32662101],[127.43417133,36.32689255],[127.4341368,36.32717493],[127.43417133,36.32745731],[127.43427356,36.32772884],[127.43443959,36.32797909],[127.43466302,36.32819843],[127.43493528,36.32837843],[127.43524589,36.32851219],[127.43558293,36.32859456],[127.43593343,36.32862237],[127.43628394,36.32859456],[127.43662097,36.32851219],[127.43693159,36.32837843],[127.43720384,36.32819843],[127.43742728,36.32797909],[127.4375933,36.32772884],[127.43769554,36.32745731],[127.43773006,36.32717493]]]}",2023-01-25
