사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021101600100450,2021년 10월 16일 19시,토요일,대전광역시 중구 석교동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,65세,경상
2021101700100341,2021년 10월 17일 18시,일요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,20세,상해없음,보행자,남,23세,경상
2021101800100025,2021년 10월 18일 05시,월요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,여,55세,상해없음,보행자,남,67세,중상
2021101800100318,2021년 10월 18일 13시,월요일,대전광역시 유성구 관평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,여,7세,경상
2021101800100394,2021년 10월 18일 15시,월요일,대전광역시 서구 내동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,남,74세,중상
2021101800100428,2021년 10월 18일 16시,월요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,55세,상해없음,보행자,여,54세,경상
2021101800100429,2021년 10월 18일 16시,월요일,대전광역시 유성구 송정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,53세,상해없음,보행자,여,49세,중상
2021101900100063,2021년 10월 19일 07시,화요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,78세,경상
2021101900100092,2021년 10월 19일 08시,화요일,대전광역시 서구 내동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,55세,중상
2021101900100301,2021년 10월 19일 15시,화요일,대전광역시 유성구 구암동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,남,72세,중상
2021101900100548,2021년 10월 19일 21시,화요일,대전광역시 서구 가장동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,31세,경상
2021101900100550,2021년 10월 19일 21시,화요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,61세,경상
2021101900100552,2021년 10월 19일 21시,화요일,대전광역시 유성구 장대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,여,62세,경상
2021102000100500,2021년 10월 20일 18시,수요일,대전광역시 중구 은행동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,40세,상해없음,보행자,여,57세,중상
2021102100100025,2021년 10월 21일 02시,목요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,49세,상해없음,보행자,남,66세,중상
2021102100100051,2021년 10월 21일 06시,목요일,대전광역시 중구 문화동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,보행자,남,84세,사망
2021102100100067,2021년 10월 21일 07시,목요일,대전광역시 동구 대성동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,42세,상해없음,보행자,여,81세,중상
2021102100100153,2021년 10월 21일 10시,목요일,대전광역시 중구 중촌동,경상사고,0,0,2,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,승용,여,47세,상해없음,보행자,여,87세,경상
2021102100100405,2021년 10월 21일 17시,목요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,73세,상해없음,보행자,남,75세,경상
2021102100100406,2021년 10월 21일 17시,목요일,대전광역시 유성구 지족동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,36세,상해없음,보행자,여,63세,중상
2021102100100471,2021년 10월 21일 18시,목요일,대전광역시 대덕구 오정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,39세,상해없음,보행자,여,25세,경상
2021102100100472,2021년 10월 21일 18시,목요일,대전광역시 대덕구 읍내동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,69세,기타불명,보행자,남,13세,경상
2021102200100066,2021년 10월 22일 07시,금요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,32세,경상
2021102200100500,2021년 10월 22일 17시,금요일,대전광역시 동구 삼성동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,27세,상해없음,보행자,남,40세,중상
2021102200100678,2021년 10월 22일 21시,금요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,24세,기타불명,보행자,여,25세,경상
2021102200100752,2021년 10월 22일 23시,금요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,21세,중상
2021102300100174,2021년 10월 23일 11시,토요일,대전광역시 대덕구 석봉동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,74세,상해없음,보행자,여,79세,경상
2021102400100019,2021년 10월 24일 00시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,보행자,남,25세,경상
2021102400100092,2021년 10월 24일 09시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,22세,경상
2021102400100249,2021년 10월 24일 14시,일요일,대전광역시 중구 은행동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,기타불명,보행자,남,45세,경상
2021102400100307,2021년 10월 24일 16시,일요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,6세,기타불명,보행자,여,63세,경상
2021102400100467,2021년 10월 24일 21시,일요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,여,24세,경상
2021102500100030,2021년 10월 25일 05시,월요일,대전광역시 서구 변동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,남,66세,경상
2021102500100513,2021년 10월 25일 18시,월요일,대전광역시 동구 자양동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,여,85세,사망
2021102500100561,2021년 10월 25일 19시,월요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,23세,상해없음,보행자,여,50세,중상
2021102500100625,2021년 10월 25일 21시,월요일,대전광역시 대덕구 중리동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,51세,기타불명
2021102600100058,2021년 10월 26일 07시,화요일,대전광역시 중구 문창동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,보행자,여,67세,중상
2021102600100261,2021년 10월 26일 13시,화요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,여,78세,중상
2021102600100481,2021년 10월 26일 18시,화요일,대전광역시 유성구 궁동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,32세,상해없음,보행자,남,26세,경상
2021102800100042,2021년 10월 28일 05시,목요일,대전광역시 대덕구 중리동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,남,49세,상해없음,보행자,남,36세,중상
2021102800100175,2021년 10월 28일 09시,목요일,대전광역시 중구 선화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,보행자,여,75세,경상
2021102900100005,2021년 10월 29일 00시,금요일,대전광역시 서구 갈마동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,30세,경상
2021102900100088,2021년 10월 29일 08시,금요일,대전광역시 대덕구 신대동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,66세,중상
2021102900100163,2021년 10월 29일 10시,금요일,대전광역시 동구 중동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41세,상해없음,보행자,여,67세,중상
2021102900100164,2021년 10월 29일 10시,금요일,대전광역시 대덕구 석봉동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,63세,상해없음,보행자,여,65세,중상
2021102900100201,2021년 10월 29일 11시,금요일,대전광역시 중구 선화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,24세,경상
2021102900100202,2021년 10월 29일 11시,금요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,보행자,여,77세,중상
2021102900100204,2021년 10월 29일 11시,금요일,대전광역시 유성구 덕명동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,남,88세,중상
2021102900100236,2021년 10월 29일 12시,금요일,대전광역시 서구 둔산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,남,66세,부상신고
2021102900100363,2021년 10월 29일 15시,금요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,23세,상해없음,보행자,여,14세,경상
2021102900100631,2021년 10월 29일 21시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,이륜,남,40세,상해없음
2021103000100552,2021년 10월 30일 22시,토요일,대전광역시 유성구 장대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,여,56세,경상
2021103000100571,2021년 10월 30일 23시,토요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,남,20세,경상
2021103100100152,2021년 10월 31일 12시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,보행자,남,59세,경상
2021103100100193,2021년 10월 31일 13시,일요일,대전광역시 동구 가양동,사망사고,1,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세,경상,보행자,여,78세,사망
2021103100100229,2021년 10월 31일 14시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,보행자,남,7세,경상
2021103100100410,2021년 10월 31일 19시,일요일,대전광역시 중구 대흥동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,59세,상해없음,보행자,여,26세,중상
2021103100100411,2021년 10월 31일 19시,일요일,대전광역시 서구 월평동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,30세,중상,승용,남,67세,상해없음
2021103100100435,2021년 10월 31일 20시,일요일,대전광역시 중구 용두동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,23세,경상
